Feature_ID	Female_108 - Total gene reads	Male_108 - Total gene reads
TR30705|c2_g1_i2	179	45
TR30706|c0_g1_i1	172	143
TR30707|c0_g1_i1	152	272
TR30707|c0_g1_i2	283	345
TR30708|c0_g1_i1	14	19
TR30708|c2_g1_i1	12	12
TR30708|c2_g1_i2	4	2
TR30708|c2_g1_i3	28	36
TR30708|c2_g1_i4	4	3
TR30708|c3_g1_i1	62	101
TR30708|c3_g2_i1	42	34
TR30708|c3_g2_i2	63	122
TR30708|c3_g3_i1	40	49
TR30708|c3_g2_i3	70	176
TR30708|c3_g2_i4	24	41
TR30708|c3_g2_i5	120	296
TR30708|c3_g2_i6	248	383
TR30708|c3_g2_i7	108	99
TR30708|c3_g2_i8	42	162
TR30708|c3_g2_i9	31	131
TR30709|c0_g1_i1	0	277
TR30709|c0_g1_i2	41	129
TR30709|c0_g1_i3	62	66
TR30709|c0_g1_i4	43	207
TR30710|c0_g1_i1	548	436
TR30711|c0_g1_i1	116	85
TR30711|c1_g1_i1	368	990
TR30711|c2_g1_i1	172	187
TR30712|c0_g1_i1	10	0
TR30712|c0_g1_i2	75	589
TR30712|c0_g1_i3	8	107
TR30713|c0_g1_i1	15	115
TR30713|c0_g1_i2	23	67
TR30713|c0_g1_i3	56	34
TR30714|c0_g1_i1	4997	7625
TR30714|c0_g2_i1	30228	37090
TR30715|c0_g1_i1	336	444
TR30715|c0_g1_i2	207	2195
TR30715|c0_g1_i3	146	155
TR30716|c0_g1_i1	809	764
TR30717|c0_g1_i1	0	21
TR30717|c0_g1_i2	139	50
TR30717|c0_g1_i3	13	10
TR30717|c0_g1_i4	99	56
TR30717|c0_g1_i5	9	23
TR30717|c0_g1_i6	31	32
TR30717|c0_g1_i7	29	30
TR30717|c0_g1_i8	11	7
TR30717|c0_g1_i9	238	210
TR30717|c0_g1_i10	178	110
TR30717|c0_g1_i11	67	96
TR30718|c0_g1_i1	13	2
TR30718|c0_g1_i2	0	0
TR30718|c0_g1_i3	51	28
TR30718|c0_g1_i4	10	1
TR30718|c0_g1_i5	42	12
TR30718|c0_g1_i6	101	125
TR30719|c0_g1_i1	11	27
TR30719|c1_g1_i1	161	82
TR30719|c1_g1_i2	8	16
TR30719|c1_g1_i3	10	4
TR30720|c0_g1_i1	0	0
TR30720|c0_g1_i2	153	586
TR30720|c0_g1_i3	3	0
TR30720|c0_g1_i4	82	169
TR30720|c0_g1_i5	15	396
TR30720|c0_g1_i6	0	233
TR30721|c0_g1_i1	4	2
TR30721|c0_g1_i2	0	0
TR30721|c0_g1_i3	97	108
TR30721|c0_g1_i4	341	398
TR30721|c0_g1_i5	1048	799
TR30721|c0_g2_i1	516	326
TR30721|c0_g1_i6	104	62
TR30721|c0_g1_i7	1009	745
TR30721|c0_g1_i8	0	3
TR30721|c0_g1_i9	6	2
TR30721|c0_g1_i10	809	564
TR30721|c0_g1_i11	1402	1025
TR30721|c0_g1_i12	171	46
TR30721|c0_g3_i1	545	260
TR30722|c0_g1_i1	113	143
TR30722|c0_g1_i2	75	132
TR30722|c0_g1_i3	2	7
TR30722|c0_g1_i4	3	12
TR30723|c0_g1_i1	0	2
TR30723|c0_g1_i2	285	617
TR30723|c0_g1_i3	131	310
TR30724|c0_g1_i1	35	32
TR30724|c0_g2_i1	18	30
TR30724|c0_g2_i2	43	70
TR30724|c0_g2_i3	139	49
TR30725|c0_g1_i1	55	230
TR30726|c0_g1_i1	63	49
TR30726|c0_g1_i2	1	7
TR30726|c0_g1_i3	12	30
TR30727|c0_g1_i1	1192	1483
TR30728|c0_g1_i1	13	160
TR30728|c0_g1_i2	14	28
TR30729|c0_g1_i1	251	768
TR30729|c0_g2_i1	42	78
TR30729|c0_g2_i2	0	89
TR30730|c0_g1_i1	679	1025
TR30730|c0_g1_i2	326	227
TR30731|c0_g1_i1	144	93
TR30731|c0_g1_i2	71	99
TR30731|c0_g1_i3	5	11
TR30731|c0_g1_i4	27	71
TR30732|c0_g1_i1	11309	14582
TR30733|c0_g1_i1	326	357
TR30733|c0_g1_i2	34	46
TR30733|c0_g1_i3	11	19
TR30733|c0_g1_i4	112	152
TR30734|c0_g1_i1	6	0
TR30734|c0_g1_i2	4	16
TR30734|c0_g2_i1	13	9
TR30734|c1_g1_i1	490	545
TR30734|c1_g1_i2	874	1348
TR30734|c2_g1_i1	0	137
TR30734|c2_g2_i1	5	37
TR30734|c2_g2_i2	16	78
TR30734|c2_g1_i2	0	51
TR30734|c2_g3_i1	5	0
TR30734|c2_g1_i3	3	5
TR30734|c2_g3_i2	5	20
TR30734|c2_g1_i4	154	1123
TR30734|c2_g4_i1	0	0
TR30734|c2_g5_i1	97	72
TR30735|c0_g1_i1	2457	4792
TR30736|c0_g1_i1	0	3
TR30736|c0_g1_i2	32	52
TR30736|c0_g1_i3	0	4
TR30736|c0_g1_i4	23	21
TR30737|c0_g1_i1	68	91
TR30737|c0_g2_i1	343	1059
TR30737|c0_g1_i2	34	18
TR30738|c0_g1_i1	602	860
TR30738|c0_g1_i2	45	114
TR30738|c0_g1_i3	166	338
TR30739|c0_g1_i1	353	224
TR30740|c0_g1_i1	87	62
TR30740|c0_g1_i2	77	98
TR30740|c0_g1_i3	34	90
TR30740|c0_g2_i1	62	34
TR30740|c0_g1_i4	196	216
TR30740|c0_g1_i5	87	49
TR30740|c0_g1_i6	49	67
TR30741|c0_g1_i1	5	21
TR30741|c1_g1_i1	1	14
TR30741|c2_g1_i1	58	52
TR30741|c2_g1_i2	32	51
TR30742|c0_g1_i1	382	171
TR30742|c0_g1_i2	197	279
TR30742|c0_g1_i3	420	303
TR30743|c0_g1_i1	157	80
TR30743|c0_g1_i2	110	98
TR30743|c0_g2_i1	26	17
TR30744|c0_g1_i1	1552	858
TR30745|c0_g1_i1	19	23
TR30745|c0_g1_i2	105	87
TR30745|c0_g1_i3	19	29
TR30745|c0_g1_i4	15	18
TR30745|c0_g1_i5	47	44
TR30746|c0_g1_i1	559	503
TR30747|c0_g1_i1	208	439
TR30747|c0_g1_i2	77	61
TR30748|c0_g1_i1	371	232
TR30748|c0_g1_i2	166	276
TR30749|c0_g1_i1	264	232
TR30750|c0_g1_i1	10	25
TR30750|c0_g1_i2	31	62
TR30750|c0_g2_i1	30	7
TR30750|c0_g1_i3	44	27
TR30750|c0_g2_i2	20	32
TR30750|c0_g3_i1	7	11
TR30750|c0_g3_i2	6	9
TR30750|c0_g2_i3	0	0
TR30750|c0_g3_i3	4	17
TR30750|c0_g2_i4	11	14
TR30751|c0_g1_i1	211	5170
TR30751|c0_g1_i2	36	1266
TR30752|c0_g1_i1	1616	1118
TR30753|c0_g1_i1	25	17
TR30753|c1_g1_i1	66	56
TR30754|c0_g1_i1	21	44
TR30754|c0_g2_i1	61	185
TR30754|c0_g2_i2	83	161
TR30754|c0_g2_i3	222	161
TR30754|c0_g2_i4	0	0
TR30755|c0_g1_i1	160	95
TR30755|c0_g1_i2	30	21
TR30755|c0_g1_i3	70	59
TR30755|c0_g1_i4	31	37
TR30755|c0_g1_i5	28	26
TR30755|c0_g1_i6	0	0
TR30755|c0_g1_i7	69	51
TR30755|c0_g1_i8	16	6
TR30755|c0_g1_i9	59	1
TR30755|c0_g1_i10	0	1
TR30755|c0_g1_i11	60	1
TR30756|c1_g1_i1	12	49
TR30756|c1_g1_i2	35	7
TR30756|c1_g1_i3	9	52
TR30756|c1_g1_i4	8	9
TR30756|c1_g1_i5	50	26
TR30757|c0_g1_i1	76	21
TR30757|c0_g1_i2	21	33
TR30757|c0_g2_i1	25	24
TR30757|c0_g2_i2	9	60
TR30757|c0_g2_i3	8	93
TR30758|c0_g1_i1	6	61
TR30758|c0_g1_i2	6	0
TR30758|c0_g1_i3	3	8
TR30758|c0_g1_i4	25	34
TR30758|c0_g1_i5	9	33
TR30758|c0_g1_i6	11	20
TR30758|c0_g1_i7	0	49
TR30758|c0_g1_i8	0	19
TR30758|c0_g1_i9	4	37
TR30758|c0_g2_i1	32	67
TR30759|c0_g1_i1	9	13
TR30759|c0_g2_i1	51	102
TR30759|c0_g3_i1	69	189
TR30760|c0_g1_i1	18	46
TR30760|c0_g1_i2	70	113
TR30760|c0_g1_i3	103	39
TR30760|c0_g1_i4	159	36
TR30761|c0_g1_i1	12	26
TR30761|c1_g1_i1	81	55
TR30761|c1_g1_i2	43	58
TR30761|c1_g1_i3	28	50
TR30762|c0_g1_i1	23	30
TR30762|c0_g1_i2	89	145
TR30762|c0_g1_i3	67	122
TR30763|c0_g1_i1	676	1351
TR30764|c0_g1_i1	0	4
TR30764|c0_g2_i1	27	75
TR30764|c0_g2_i2	46	22
TR30764|c0_g2_i3	32	0
TR30764|c1_g1_i1	9	5
TR30764|c1_g1_i2	22	36
TR30764|c1_g1_i3	1	11
TR30764|c1_g1_i4	0	0
TR30764|c1_g1_i5	26	10
TR30764|c1_g1_i6	3	0
TR30764|c1_g1_i7	8	0
TR30764|c2_g1_i1	0	1
TR30765|c0_g1_i1	89	183
TR30765|c0_g1_i2	59	103
TR30765|c0_g1_i3	185	141
TR30766|c0_g1_i1	386	696
TR30767|c0_g1_i1	126	130
TR30767|c0_g2_i1	84	87
TR30767|c1_g1_i1	1119	1421
TR30767|c1_g1_i2	0	13
TR30767|c1_g2_i1	58	25
TR30768|c0_g1_i1	1	21
TR30768|c0_g1_i2	32	188
TR30768|c1_g1_i1	24	89
TR30768|c1_g1_i2	121	760
TR30769|c0_g1_i1	3702	3440
TR30770|c0_g1_i1	17	113
TR30770|c0_g1_i2	0	138
TR30770|c0_g1_i3	13	129
TR30770|c0_g1_i4	33	120
TR30770|c0_g1_i5	13	77
TR30771|c0_g1_i1	1786	1382
TR30771|c0_g1_i2	2308	2162
TR30772|c0_g1_i1	212	166
TR30772|c0_g1_i2	23	35
TR30773|c0_g1_i1	208	71
TR30774|c0_g1_i1	2739	5714
TR30775|c0_g1_i1	7	0
TR30775|c0_g1_i2	18	28
TR30775|c0_g1_i3	16	22
TR30775|c0_g1_i4	40	17
TR30775|c0_g1_i5	59	66
TR30775|c0_g1_i6	42	0
TR30775|c0_g1_i7	4	18
TR30775|c0_g1_i8	4	6
TR30775|c0_g1_i9	17	6
TR30775|c0_g1_i10	9	7
TR30776|c0_g1_i1	617	1130
TR30776|c0_g1_i2	404	594
TR30777|c0_g1_i1	785	1015
TR30777|c0_g1_i2	422	835
TR30777|c0_g1_i3	161	886
TR30777|c0_g1_i4	163	297
TR30777|c0_g1_i5	365	570
TR30778|c0_g1_i1	28	7
TR30778|c0_g1_i2	18	58
TR30778|c0_g1_i3	22	5
TR30778|c0_g1_i4	51	0
TR30778|c0_g1_i5	9	8
TR30779|c0_g1_i1	14	0
TR30779|c0_g1_i2	472	4
TR30779|c0_g1_i3	362	0
TR30779|c0_g1_i4	96	0
TR30779|c0_g1_i5	55	0
TR30779|c0_g1_i6	0	3
TR30780|c0_g1_i1	217	207
TR30780|c0_g1_i2	17	12
TR30780|c0_g1_i3	122	429
TR30780|c0_g1_i4	880	702
TR30780|c0_g1_i5	27	13
TR30780|c0_g2_i1	10	1
TR30781|c0_g1_i1	17	27
TR30781|c0_g1_i2	1554	1146
TR30781|c0_g1_i3	1596	1363
TR30781|c0_g1_i4	0	0
TR30782|c0_g1_i1	1695	1613
TR30782|c0_g1_i2	209	200
TR30783|c0_g1_i1	309	408
TR30784|c0_g1_i1	10	4
TR30784|c0_g1_i2	341	536
TR30784|c0_g1_i3	127	225
TR30784|c0_g1_i4	54	122
TR30785|c0_g1_i1	784	737
TR30786|c0_g1_i1	5	17
TR30786|c0_g2_i1	5	13
TR30786|c0_g3_i1	468	911
TR30786|c0_g3_i2	46	91
TR30787|c0_g1_i1	447	205
TR30788|c1_g1_i1	19	44
TR30788|c2_g1_i1	220	257
TR30788|c2_g1_i2	465	353
TR30788|c2_g1_i3	86	62
TR30789|c0_g1_i1	61	298
TR30789|c0_g1_i2	116	496
TR30790|c0_g1_i1	239	433
TR30791|c1_g1_i1	0	0
TR30791|c1_g2_i1	0	19
TR30791|c1_g2_i2	28	926
TR30791|c1_g2_i3	8	90
TR30791|c1_g2_i4	0	2
TR30791|c1_g2_i5	6	37
TR30791|c1_g2_i6	84	1073
TR30792|c0_g1_i1	0	43
TR30792|c0_g1_i2	0	12
TR30792|c0_g1_i3	0	64
TR30792|c0_g1_i4	0	0
TR30792|c0_g1_i5	0	20
TR30792|c0_g1_i6	0	0
TR30792|c0_g1_i7	1	69
TR30792|c0_g1_i8	0	57
TR30792|c0_g1_i9	0	0
TR30792|c0_g1_i10	0	10
TR30792|c0_g1_i11	0	24
TR30792|c1_g1_i1	18	30
TR30792|c1_g2_i1	0	51
TR30792|c1_g1_i2	0	156
TR30792|c1_g1_i3	0	7
TR30792|c1_g2_i2	3	169
TR30792|c1_g1_i4	10	42
TR30792|c1_g1_i5	4	93
TR30792|c1_g2_i3	0	68
TR30792|c1_g2_i4	0	5
TR30793|c0_g1_i1	9	0
TR30793|c0_g1_i2	152	279
TR30793|c0_g1_i3	91	75
TR30793|c0_g1_i4	12	12
TR30794|c1_g1_i1	0	0
TR30794|c1_g1_i2	33	7
TR30794|c1_g1_i3	3	24
TR30794|c1_g1_i4	50	113
TR30794|c1_g2_i1	16	19
TR30794|c1_g3_i1	173	120
TR30794|c1_g3_i2	95	49
TR30795|c0_g1_i1	95	65
TR30796|c0_g1_i1	0	0
TR30796|c0_g2_i1	399	418
TR30797|c0_g1_i1	108	846
TR30797|c0_g1_i2	97	23
TR30798|c0_g1_i1	55	11
TR30798|c0_g1_i2	22	0
TR30798|c0_g1_i3	0	46
TR30798|c0_g1_i4	27	2
TR30798|c0_g1_i5	23	0
TR30798|c0_g1_i6	0	27
TR30798|c0_g1_i7	25	10
TR30798|c0_g1_i8	8	26
TR30798|c0_g1_i9	27	0
TR30798|c0_g1_i10	0	0
TR30799|c0_g1_i1	229	173
TR30799|c0_g1_i2	56	26
TR30800|c0_g1_i1	196	119
TR30801|c0_g1_i1	113	92
TR30801|c0_g1_i2	6	11
TR30801|c0_g1_i3	14	4
TR30802|c0_g1_i1	1055	542
TR30802|c0_g1_i2	28	67
TR30802|c0_g1_i3	372	358
TR30803|c0_g1_i1	17	40
TR30803|c0_g1_i2	0	3
TR30803|c0_g1_i3	10	23
TR30803|c0_g1_i4	17	18
TR30803|c0_g1_i5	8	12
TR30803|c0_g1_i6	17	5
TR30803|c0_g1_i7	2	0
TR30803|c0_g1_i8	3	16
TR30804|c0_g1_i1	139	29
TR30804|c0_g1_i2	247	279
TR30804|c0_g1_i3	125	202
TR30804|c0_g1_i4	7	5
TR30805|c1_g1_i1	115	128
TR30805|c1_g1_i2	46	61
TR30805|c1_g1_i3	4	4
TR30805|c1_g1_i4	52	54
TR30806|c1_g1_i1	130	289
TR30806|c1_g1_i2	87	371
TR30807|c0_g1_i1	0	3
TR30807|c0_g1_i2	2	23
TR30807|c0_g1_i3	5	31
TR30807|c0_g1_i4	0	255
TR30807|c0_g1_i5	0	0
TR30807|c0_g1_i6	0	60
TR30807|c0_g1_i7	18	156
TR30807|c0_g1_i8	0	36
TR30807|c0_g1_i9	6	49
TR30807|c0_g1_i10	2	188
TR30807|c0_g1_i11	2	59
TR30808|c2_g1_i1	124	117
TR30808|c2_g1_i2	0	181
TR30808|c2_g1_i3	176	263
TR30808|c2_g1_i4	19	24
TR30808|c2_g2_i1	102	62
TR30808|c2_g2_i2	3	0
TR30808|c2_g2_i3	18	16
TR30808|c2_g3_i1	93	57
TR30808|c2_g3_i2	415	426
TR30808|c2_g3_i3	416	270
TR30809|c0_g1_i1	260	248
TR30810|c0_g1_i1	689	447
TR30810|c0_g1_i2	506	472
TR30811|c0_g1_i1	25	4
TR30811|c0_g1_i2	39	52
TR30811|c0_g1_i3	10	8
TR30811|c0_g1_i4	0	11
TR30812|c0_g1_i1	821	582
TR30812|c0_g2_i1	6	4
TR30812|c0_g1_i2	110	75
TR30813|c0_g1_i1	84	76
TR30813|c0_g1_i2	15	30
TR30813|c0_g1_i3	30	85
TR30813|c0_g1_i4	46	26
TR30814|c0_g1_i1	398	381
TR30815|c1_g1_i1	285	99
TR30816|c0_g1_i1	139	3
TR30816|c0_g1_i2	146	0
TR30816|c0_g1_i3	124	0
TR30816|c0_g1_i4	86	0
TR30816|c0_g1_i5	0	0
TR30817|c0_g1_i1	5	20
TR30817|c0_g2_i1	13	23
TR30817|c1_g1_i1	468	206
TR30817|c1_g2_i1	66	142
TR30817|c1_g2_i2	44	105
TR30818|c0_g1_i1	367	112
TR30819|c0_g1_i1	898	1283
TR30819|c0_g1_i2	309	534
TR30820|c0_g1_i1	62	178
TR30820|c0_g1_i2	140	193
TR30820|c0_g1_i3	220	75
TR30820|c0_g1_i4	201	52
TR30820|c0_g1_i5	41	32
TR30821|c0_g1_i1	343	472
TR30822|c0_g1_i1	194	163
TR30823|c0_g1_i1	8	0
TR30823|c0_g1_i2	68	50
TR30823|c0_g2_i1	32	6
TR30823|c0_g2_i2	9	7
TR30823|c0_g2_i3	11	9
TR30823|c0_g1_i3	2	64
TR30823|c0_g2_i4	33	13
TR30823|c0_g1_i4	8	10
TR30823|c0_g1_i5	17	10
TR30823|c0_g1_i6	0	0
TR30823|c0_g2_i5	9	12
TR30823|c0_g2_i6	11	22
TR30823|c0_g2_i7	13	42
TR30823|c0_g1_i7	21	5
TR30823|c0_g2_i8	6	29
TR30824|c0_g1_i1	956	699
TR30824|c1_g1_i1	31	48
TR30824|c1_g1_i2	24	18
TR30824|c1_g1_i3	182	99
TR30824|c1_g1_i4	41	35
TR30824|c1_g1_i5	0	1
TR30824|c1_g1_i6	38	32
TR30824|c1_g1_i7	0	0
TR30824|c1_g1_i8	144	14
TR30824|c1_g1_i9	35	27
TR30824|c1_g1_i10	204	121
TR30824|c1_g2_i1	120	116
TR30824|c1_g3_i1	190	86
TR30824|c1_g4_i1	27	7
TR30824|c1_g4_i2	0	0
TR30824|c1_g4_i3	12	3
TR30824|c1_g4_i4	9	3
TR30824|c1_g4_i5	393	379
TR30824|c1_g4_i6	0	0
TR30824|c1_g4_i7	29	3
TR30824|c1_g4_i8	172	52
TR30824|c1_g4_i9	10	11
TR30824|c1_g4_i10	12	8
TR30824|c1_g4_i11	6	1
TR30824|c1_g4_i12	0	0
TR30824|c1_g4_i13	6	7
TR30824|c1_g4_i14	0	0
TR30824|c1_g4_i15	37	48
TR30824|c1_g4_i16	9	3
TR30824|c1_g5_i1	54	44
TR30824|c1_g5_i2	41	29
TR30825|c0_g1_i1	419	0
TR30825|c0_g1_i2	0	797
TR30825|c0_g1_i3	876	0
TR30825|c0_g1_i4	274	1084
TR30826|c0_g1_i1	13	27
TR30826|c0_g1_i2	4	10
TR30826|c0_g1_i3	20	26
TR30826|c1_g1_i1	2327	2713
TR30827|c0_g1_i1	267	260
TR30827|c0_g1_i2	22418	38905
TR30828|c0_g1_i1	29	34
TR30828|c1_g1_i1	65	86
TR30829|c0_g1_i1	102	168
TR30829|c0_g2_i1	482	837
TR30830|c0_g1_i1	4	6
TR30830|c0_g1_i2	15	102
TR30830|c0_g1_i3	0	2
TR30830|c0_g1_i4	9	3
TR30830|c0_g1_i5	17	52
TR30830|c0_g1_i6	17	12
TR30830|c0_g1_i7	3	25
TR30831|c0_g1_i1	17	31
TR30831|c0_g1_i2	7	8
TR30831|c1_g1_i1	31	45
TR30831|c1_g1_i2	55	49
TR30831|c1_g1_i3	11	0
TR30831|c1_g1_i4	9	27
TR30831|c1_g1_i5	22	7
TR30831|c1_g1_i6	0	11
TR30831|c1_g1_i7	18	0
TR30832|c0_g1_i1	56	44
TR30832|c1_g1_i1	3	4
TR30832|c1_g2_i1	46	45
TR30832|c1_g2_i2	294	324
TR30832|c1_g2_i3	260	346
TR30832|c1_g2_i4	1547	769
TR30832|c1_g2_i5	37	130
TR30833|c0_g1_i1	7	10
TR30833|c0_g2_i1	39	52
TR30833|c0_g2_i2	95	70
TR30833|c0_g2_i3	7	4
TR30833|c0_g2_i4	21	8
TR30834|c0_g1_i1	464	226
TR30834|c0_g1_i2	296	293
TR30834|c0_g1_i3	0	0
TR30835|c0_g1_i1	611	1958
TR30835|c0_g1_i2	9	221
TR30835|c0_g1_i3	327	217
TR30836|c1_g1_i1	32	99
TR30836|c1_g1_i2	37	74
TR30836|c1_g1_i3	50	17
TR30836|c1_g1_i4	10	0
TR30837|c0_g1_i1	27	9
TR30837|c1_g1_i1	26	45
TR30837|c1_g1_i2	9	11
TR30837|c1_g2_i1	105	89
TR30837|c1_g2_i2	26	19
TR30837|c1_g2_i3	77	68
TR30837|c1_g2_i4	26	32
TR30837|c1_g2_i5	4	3
TR30837|c1_g2_i6	25	10
TR30838|c0_g1_i1	652	0
TR30838|c0_g1_i2	2441	3527
TR30839|c0_g1_i1	4475	5934
TR30840|c0_g1_i1	19	29
TR30840|c0_g2_i1	185	185
TR30841|c0_g1_i1	1544	3677
TR30842|c0_g1_i1	204	303
TR30843|c0_g1_i1	109	213
TR30843|c0_g1_i2	1519	1628
TR30844|c0_g1_i1	0	4
TR30844|c0_g2_i1	0	26
TR30844|c0_g2_i2	1	0
TR30844|c1_g1_i1	9	105
TR30844|c2_g1_i1	0	62
TR30844|c2_g1_i2	11	51
TR30844|c3_g1_i1	1146	1523
TR30845|c0_g1_i1	47	44
TR30845|c0_g1_i2	12	37
TR30845|c0_g1_i3	115	90
TR30845|c0_g1_i4	5	28
TR30846|c0_g1_i1	289	635
TR30847|c0_g1_i1	118	98
TR30847|c0_g1_i2	57	79
TR30847|c0_g1_i3	70	29
TR30847|c0_g1_i4	11	4
TR30848|c0_g1_i1	49	673
TR30848|c0_g1_i2	15	306
TR30848|c0_g1_i3	40	392
TR30848|c0_g1_i4	15	15
TR30849|c0_g1_i1	144	179
TR30850|c0_g1_i1	17	14
TR30850|c0_g1_i2	18	12
TR30850|c1_g1_i1	26	3
TR30850|c1_g1_i2	0	29
TR30850|c1_g1_i3	21	18
TR30850|c1_g1_i4	40	14
TR30851|c0_g1_i1	1426	1829
TR30851|c0_g2_i1	165	247
TR30852|c1_g1_i1	33	4
TR30852|c1_g1_i2	6	22
TR30852|c1_g1_i3	12	5
TR30852|c1_g1_i4	44	44
TR30852|c1_g1_i5	17	26
TR30852|c1_g1_i6	12	8
TR30852|c1_g1_i7	35	31
TR30853|c0_g1_i1	43	50
TR30853|c0_g1_i2	142	84
TR30854|c0_g1_i1	236	194
TR30855|c0_g1_i1	247	142
TR30855|c0_g1_i2	134	132
TR30856|c0_g1_i1	48	74
TR30856|c0_g2_i1	1	28
TR30856|c0_g1_i2	99	54
TR30856|c0_g1_i3	53	129
TR30856|c0_g1_i4	4	13
TR30856|c0_g2_i2	27	0
TR30856|c0_g1_i5	1	54
TR30857|c0_g1_i1	44	0
TR30857|c0_g2_i1	22	48
TR30857|c1_g1_i1	15	34
TR30857|c1_g1_i2	14	4
TR30857|c1_g1_i3	55	9
TR30858|c0_g1_i1	5	124
TR30858|c0_g1_i2	28	40
TR30858|c0_g1_i3	17	2
TR30858|c0_g1_i4	7	0
TR30858|c0_g1_i5	35	15
TR30858|c0_g1_i6	21	33
TR30858|c0_g1_i7	104	129
TR30858|c0_g1_i8	25	19
TR30858|c0_g1_i9	51	120
TR30858|c0_g2_i1	11	15
TR30859|c0_g1_i1	105	556
TR30860|c0_g1_i1	913	1631
TR30861|c0_g1_i1	890	1460
TR30861|c0_g1_i2	231	185
TR30862|c1_g1_i1	67	28
TR30862|c1_g1_i2	99	22
TR30862|c1_g1_i3	155	15
TR30863|c1_g1_i1	23	167
TR30863|c1_g1_i2	26	73
TR30864|c0_g1_i1	389	676
TR30865|c0_g1_i1	183	293
TR30866|c0_g1_i1	264	200
TR30866|c0_g1_i2	325	275
TR30867|c0_g1_i1	53	48
TR30867|c0_g1_i2	40	39
TR30868|c0_g1_i1	6	13
TR30868|c0_g1_i2	26	36
TR30868|c0_g1_i3	26	20
TR30868|c0_g1_i4	14	5
TR30868|c0_g1_i5	24	49
TR30868|c0_g1_i6	24	10
TR30868|c0_g1_i7	0	0
TR30869|c0_g1_i1	2791	5255
TR30870|c0_g1_i1	0	734
TR30870|c0_g1_i2	42	59
TR30870|c0_g1_i3	26	119
TR30870|c0_g1_i4	209	335
TR30870|c0_g1_i5	0	0
TR30870|c0_g1_i6	12	0
TR30870|c0_g1_i7	23	100
TR30870|c0_g1_i8	0	8
TR30871|c0_g1_i1	694	1842
TR30872|c0_g1_i1	18	11
TR30872|c0_g2_i1	15	8
TR30872|c0_g2_i2	18	15
TR30872|c0_g2_i3	22	21
TR30872|c0_g2_i4	14	31
TR30872|c0_g2_i5	14	21
TR30872|c0_g2_i6	17	17
TR30872|c0_g2_i7	0	2
TR30872|c0_g2_i8	23	26
TR30872|c0_g2_i9	19	9
TR30872|c0_g2_i10	0	19
TR30872|c0_g2_i11	16	78
TR30872|c0_g2_i12	14	15
TR30872|c0_g2_i13	18	4
TR30872|c0_g2_i14	20	13
TR30872|c0_g2_i15	54	34
TR30872|c0_g2_i16	9	12
TR30872|c0_g2_i17	27	27
TR30872|c0_g2_i18	17	1
TR30872|c0_g2_i19	10	16
TR30872|c0_g2_i20	2	8
TR30872|c0_g2_i21	0	0
TR30872|c0_g2_i22	25	16
TR30873|c0_g1_i1	36	44
TR30873|c0_g1_i2	35	42
TR30873|c0_g1_i3	17	9
TR30873|c0_g1_i4	7	33
TR30873|c0_g1_i5	30	3
TR30874|c0_g1_i1	2	169
TR30874|c0_g1_i2	43	46
TR30874|c0_g1_i3	12	116
TR30874|c0_g1_i4	0	1
TR30874|c0_g1_i5	5	882
TR30875|c0_g1_i1	28	29
TR30875|c1_g1_i1	55	54
TR30875|c1_g1_i2	72	114
TR30875|c2_g1_i1	1977	950
TR30875|c2_g1_i2	403	272
TR30875|c2_g1_i3	0	75
TR30875|c2_g1_i4	49	121
TR30875|c3_g1_i1	18	22
TR30876|c0_g1_i1	315	926
TR30877|c0_g1_i1	44	10
TR30877|c0_g1_i2	25	13
TR30877|c0_g1_i3	0	25
TR30877|c0_g1_i4	0	16
TR30877|c0_g1_i5	0	3
TR30878|c0_g1_i1	71	200
TR30878|c0_g1_i2	47	135
TR30878|c0_g1_i3	39	235
TR30878|c0_g1_i4	17	66
TR30879|c0_g1_i1	262	469
TR30880|c0_g1_i1	100	82
TR30880|c0_g1_i2	26	66
TR30880|c0_g1_i3	0	22
TR30880|c0_g1_i4	48	0
TR30880|c0_g1_i5	0	31
TR30880|c0_g1_i6	2	117
TR30881|c0_g1_i1	219	312
TR30881|c0_g1_i2	4	0
TR30881|c0_g1_i3	171	270
TR30882|c0_g1_i1	3	18
TR30882|c0_g1_i2	98	36
TR30882|c0_g1_i3	37	18
TR30883|c0_g1_i1	234	315
TR30883|c0_g1_i2	36	14
TR30883|c0_g1_i3	77	102
TR30883|c0_g1_i4	16	46
TR30883|c0_g1_i5	117	112
TR30884|c0_g1_i1	174	286
TR30884|c0_g2_i1	2855	5964
TR30885|c0_g1_i1	870	482
TR30886|c0_g1_i1	108	330
TR30886|c0_g1_i2	328	413
TR30887|c0_g1_i1	240	192
TR30887|c0_g1_i2	74	167
TR30887|c0_g1_i3	56	80
TR30887|c0_g1_i4	604	513
TR30888|c0_g1_i1	5073	7545
TR30888|c0_g1_i2	66	174
TR30889|c0_g1_i1	0	6
TR30889|c0_g1_i2	30	76
TR30889|c0_g1_i3	4	17
TR30889|c0_g1_i4	1	15
TR30889|c0_g1_i5	0	0
TR30889|c0_g1_i6	17	9
TR30889|c0_g1_i7	18	18
TR30889|c0_g2_i1	28	36
TR30889|c0_g1_i8	13	39
TR30890|c0_g1_i1	222	179
TR30891|c0_g1_i1	261	282
TR30892|c0_g1_i1	163	79
TR30892|c0_g1_i2	80	67
